FACILITY_ID,REPORTING_YEAR,GHG_NAME,GHG_QUANTITY,FACILITY_NAME
1001149,2011,Methane,383.75,Bonanza
1001149,2011,Nitrous Oxide,55.822,Bonanza
1001150,2011,Biogenic Carbon dioxide,0.0,Richmond County Combustion Turbine Plant
1001150,2011,Carbon Dioxide,3020212.9,Richmond County Combustion Turbine Plant
1001150,2011,Methane,56.17,Richmond County Combustion Turbine Plant
1001150,2011,Nitrous Oxide,5.646,Richmond County Combustion Turbine Plant
1001151,2011,Biogenic Carbon dioxide,0.0,Sewell Creek Energy
1001151,2011,Carbon Dioxide,169930.6,Sewell Creek Energy
1001151,2011,Methane,3.15,Sewell Creek Energy
1001151,2011,Nitrous Oxide,0.315,Sewell Creek Energy
1001152,2011,Biogenic Carbon dioxide,0.0,Fulton
1001152,2011,Carbon Dioxide,53149.4,Fulton
1001152,2011,Methane,0.95,Fulton
1001152,2011,Nitrous Oxide,0.095,Fulton
1001153,2011,Biogenic Carbon dioxide,0.0,Plant Rowan County
1001153,2011,Carbon Dioxide,1024361.5,Plant Rowan County
1001153,2011,Methane,19.01,Plant Rowan County
1001153,2011,Nitrous Oxide,1.905,Plant Rowan County
1001156,2011,Biogenic Carbon dioxide,0.0,Smarr Energy Facility
1001156,2011,Carbon Dioxide,64403.4,Smarr Energy Facility
1001156,2011,Methane,1.19,Smarr Energy Facility
1001156,2011,Nitrous Oxide,0.119,Smarr Energy Facility
1001158,2011,Biogenic Carbon dioxide,0.0,John S. Rainey Generating Station
1001158,2011,Carbon Dioxide,1575709.9,John S. Rainey Generating Station
1001158,2011,Methane,29.35,John S. Rainey Generating Station
1001158,2011,Nitrous Oxide,2.935,John S. Rainey Generating Station
1001159,2011,Biogenic Carbon dioxide,0.0,Rock Springs Generating Facility
1001159,2011,Carbon Dioxide,166847.3,Rock Springs Generating Facility
1001159,2011,Methane,3.09,Rock Springs Generating Facility
1001159,2011,Nitrous Oxide,0.309,Rock Springs Generating Facility
1001160,2011,Carbon Dioxide,86876.9,Marsh Run Generation Facility
1001160,2011,Methane,1.76,Marsh Run Generation Facility
1001160,2011,Nitrous Oxide,0.204,Marsh Run Generation Facility
1001161,2011,Biogenic Carbon dioxide,0.0,Ladysmith Combustion Turbine Sta
1001161,2011,Carbon Dioxide,219539.3,Ladysmith Combustion Turbine Sta
1001161,2011,Methane,4.14,Ladysmith Combustion Turbine Sta
1001161,2011,Nitrous Oxide,0.42,Ladysmith Combustion Turbine Sta
1001162,2011,Biogenic Carbon dioxide,0.0,Remington Combustion Turbine Station
1001162,2011,Carbon Dioxide,159778.8,Remington Combustion Turbine Station
1001162,2011,Methane,3.34,Remington Combustion Turbine Station
1001162,2011,Nitrous Oxide,0.403,Remington Combustion Turbine Station
1001163,2011,Biogenic Carbon dioxide,0.0,Plant H. Allen Franklin
1001163,2011,Carbon Dioxide,3645074.7,Plant H. Allen Franklin
1001163,2011,Methane,67.62,Plant H. Allen Franklin
1001163,2011,Nitrous Oxide,6.762,Plant H. Allen Franklin
1001164,2011,Biogenic Carbon dioxide,0.0,Freedom Power Project
1001164,2011,Carbon Dioxide,2331.4,Freedom Power Project
1001164,2011,Methane,0.04,Freedom Power Project
1001164,2011,Nitrous Oxide,0.004,Freedom Power Project
1001165,2011,Biogenic Carbon dioxide,0.0,Pleasant Valley Station
1001165,2011,Carbon Dioxide,47691.5,Pleasant Valley Station
1001165,2011,Methane,0.88,Pleasant Valley Station
1001165,2011,Nitrous Oxide,0.088,Pleasant Valley Station
1001166,2011,Biogenic Carbon dioxide,0.0,Minnesota River Station
1001166,2011,Carbon Dioxide,1375.1,Minnesota River Station
1001166,2011,Methane,0.03,Minnesota River Station
1001166,2011,Nitrous Oxide,0.003,Minnesota River Station
1001167,2011,Biogenic Carbon dioxide,0.0,Brandy Branch
1001167,2011,Carbon Dioxide,1265759.9,Brandy Branch
1001167,2011,Methane,23.47,Brandy Branch
1001167,2011,Nitrous Oxide,2.348,Brandy Branch
1001168,2011,Biogenic Carbon dioxide,0.0,MEPI Gt Facility
1001168,2011,Carbon Dioxide,13527.0,MEPI Gt Facility
1001168,2011,Methane,0.25,MEPI Gt Facility
1001168,2011,Nitrous Oxide,0.025,MEPI Gt Facility
1001169,2011,Carbon Dioxide,8458.5,Elk Mound Generating Station
1001169,2011,Methane,0.18,Elk Mound Generating Station
1001169,2011,Nitrous Oxide,0.022,Elk Mound Generating Station
1001170,2011,Biogenic Carbon dioxide,0.0,Glenwood Landing Energy Center
1001170,2011,Carbon Dioxide,47812.6,Glenwood Landing Energy Center
1001170,2011,Methane,0.91,Glenwood Landing Energy Center
1001170,2011,Nitrous Oxide,0.094,Glenwood Landing Energy Center
1001171,2011,Biogenic Carbon dioxide,0.0,Robert P Mone
1001171,2011,Carbon Dioxide,30075.8,Robert P Mone
1001171,2011,Methane,0.56,Robert P Mone
1001171,2011,Nitrous Oxide,0.056,Robert P Mone
1001172,2011,Biogenic Carbon dioxide,0.0,Bayside Power Station
1001172,2011,Carbon Dioxide,2751710.6,Bayside Power Station
1001172,2011,Methane,51.05,Bayside Power Station
1001172,2011,Nitrous Oxide,5.105,Bayside Power Station
1001174,2011,Biogenic Carbon dioxide,0.0,Seward
1001174,2011,Carbon Dioxide,3206841.8,Seward
1001174,2011,Methane,377.92,Seward
1001174,2011,Nitrous Oxide,54.996,Seward
1001175,2011,Biogenic Carbon dioxide,0.0,E B Harris Generating Plant
1001175,2011,Carbon Dioxide,2067866.6,E B Harris Generating Plant
1001175,2011,Methane,38.36,E B Harris Generating Plant
1001175,2011,Nitrous Oxide,3.836,E B Harris Generating Plant
1001176,2011,Biogenic Carbon dioxide,0.0,H W Pirkey Power Plant
1001176,2011,Carbon Dioxide,5036292.5,H W Pirkey Power Plant
1001176,2011,Methane,560.91,H W Pirkey Power Plant
1001176,2011,Nitrous Oxide,81.587,H W Pirkey Power Plant
1001177,2011,Biogenic Carbon dioxide,0.0,McCartney Generating Station
1001177,2011,Carbon Dioxide,14638.0,McCartney Generating Station
1001177,2011,Methane,0.27,McCartney Generating Station
1001177,2011,Nitrous Oxide,0.027,McCartney Generating Station
1001178,2011,Biogenic Carbon dioxide,0.0,Chattahoochee Energy Facility
1001178,2011,Carbon Dioxide,735849.6,Chattahoochee Energy Facility
1001178,2011,Methane,13.65,Chattahoochee Energy Facility
1001178,2011,Nitrous Oxide,1.365,Chattahoochee Energy Facility
1001179,2011,Carbon Dioxide,77640.5,Kemper County
1001179,2011,Methane,2.34,Kemper County
1001179,2011,Nitrous Oxide,0.36,Kemper County
1001180,2011,Biogenic Carbon dioxide,0.0,West Gardner Generating Station
1001180,2011,Carbon Dioxide,30414.2,West Gardner Generating Station
1001180,2011,Methane,0.56,West Gardner Generating Station
1001180,2011,Nitrous Oxide,0.056,West Gardner Generating Station
1001181,2011,Biogenic Carbon dioxide,0.0,Newington
1001181,2011,Carbon Dioxide,115765.2,Newington
1001181,2011,Methane,2.69,Newington
1001181,2011,Nitrous Oxide,0.43,Newington
1001182,2011,Biogenic Carbon dioxide,0.0,Roseton Generating Facility
1001182,2011,Carbon Dioxide,195132.6,Roseton Generating Facility
1001182,2011,Methane,4.36,Roseton Generating Facility
1001182,2011,Nitrous Oxide,0.579,Roseton Generating Facility
1001183,2011,Biogenic Carbon dioxide,0.0,Holtsville Facility
1001183,2011,Carbon Dioxide,45217.2,Holtsville Facility
1001183,2011,Methane,1.85,Holtsville Facility
1001183,2011,Nitrous Oxide,0.371,Holtsville Facility
1001184,2011,Biogenic Carbon dioxide,0.0,Mickleton Energy Center
1001184,2011,Carbon Dioxide,2413.9,Mickleton Energy Center
1001184,2011,Methane,0.06,Mickleton Energy Center
1001184,2011,Nitrous Oxide,0.006,Mickleton Energy Center
1001186,2011,Biogenic Carbon dioxide,0.0,Columbia
1001186,2011,Carbon Dioxide,7210408.5,Columbia
1001186,2011,Methane,833.1,Columbia
1001186,2011,Nitrous Oxide,121.188,Columbia
1001187,2011,Biogenic Carbon dioxide,0.0,Belews Creek
1001187,2011,Carbon Dioxide,13489454.7,Belews Creek
1001187,2011,Methane,1594.19,Belews Creek
1001187,2011,Nitrous Oxide,231.881,Belews Creek
1001188,2011,Biogenic Carbon dioxide,0.0,Intercession City Power Plant
1001188,2011,Carbon Dioxide,367574.2,Intercession City Power Plant
1001188,2011,Methane,7.13,Intercession City Power Plant
1001188,2011,Nitrous Oxide,0.769,Intercession City Power Plant
1001189,2011,Biogenic Carbon dioxide,0.0,Gerald Andrus
1001189,2011,Carbon Dioxide,885652.7,Gerald Andrus
1001189,2011,Methane,16.43,Gerald Andrus
1001189,2011,Nitrous Oxide,1.643,Gerald Andrus
1001190,2011,Biogenic Carbon dioxide,0.0,Waterford 1 & 2
1001190,2011,Carbon Dioxide,766123.9,Waterford 1 & 2
1001190,2011,Methane,14.57,Waterford 1 & 2
1001190,2011,Nitrous Oxide,1.522,Waterford 1 & 2
1001191,2011,Biogenic Carbon dioxide,0.0,Comanche (8059)
1001191,2011,Carbon Dioxide,393358.0,Comanche (8059)
1001191,2011,Methane,7.3,Comanche (8059)
1001191,2011,Nitrous Oxide,0.73,Comanche (8059)
1001192,2011,Biogenic Carbon dioxide,0.0,Jim Bridger
1001192,2011,Carbon Dioxide,12680988.8,Jim Bridger
1001192,2011,Methane,1464.85,Jim Bridger
1001192,2011,Nitrous Oxide,213.092,Jim Bridger
1001193,2011,Biogenic Carbon dioxide,0.0,Huntington
1001193,2011,Carbon Dioxide,5418842.8,Huntington
1001193,2011,Methane,639.79,Huntington
1001193,2011,Nitrous Oxide,93.071,Huntington
1001194,2011,Biogenic Carbon dioxide,0.0,Gen J M Gavin
1001194,2011,Carbon Dioxide,17507617.6,Gen J M Gavin
1001194,2011,Methane,2024.07,Gen J M Gavin
1001194,2011,Nitrous Oxide,294.411,Gen J M Gavin
1001195,2011,Biogenic Carbon dioxide,0.0,Ray D Nixon
1001195,2011,Carbon Dioxide,1497124.8,Ray D Nixon
1001195,2011,Methane,173.12,Ray D Nixon
1001195,2011,Nitrous Oxide,25.182,Ray D Nixon
1001196,2011,Biogenic Carbon dioxide,0.0,Springerville Generating Station
1001196,2011,Carbon Dioxide,10395531.7,Springerville Generating Station
1001196,2011,Methane,1230.99,Springerville Generating Station
1001196,2011,Nitrous Oxide,179.102,Springerville Generating Station
1001197,2011,Biogenic Carbon dioxide,0.0,North Valmy
1001197,2011,Carbon Dioxide,1845237.6,North Valmy
1001197,2011,Methane,213.33,North Valmy
1001197,2011,Nitrous Oxide,31.03,North Valmy
1001198,2011,Biogenic Carbon dioxide,0.0,Cheswick
1001198,2011,Carbon Dioxide,2424443.9,Cheswick
1001198,2011,Methane,299.1,Cheswick
1001198,2011,Nitrous Oxide,43.497,Cheswick
1001201,2011,Biogenic Carbon dioxide,0.0,Logan Generating Plant
1001201,2011,Carbon Dioxide,918015.0,Logan Generating Plant
1001201,2011,Methane,108.052,Logan Generating Plant
1001201,2011,Nitrous Oxide,15.726,Logan Generating Plant
1001202,2011,Biogenic Carbon dioxide,0.0,Pedricktown Cogeneration Plant
1001202,2011,Carbon Dioxide,93000.1,Pedricktown Cogeneration Plant
1001202,2011,Methane,1.74,Pedricktown Cogeneration Plant
1001202,2011,Nitrous Oxide,0.177,Pedricktown Cogeneration Plant
1001203,2011,Carbon Dioxide,853749.1,"John B. Rich Memorial Power Station, Gilberton Power Company"
1001203,2011,Methane,7.9,"John B. Rich Memorial Power Station, Gilberton Power Company"
1001203,2011,Nitrous Oxide,12.563,"John B. Rich Memorial Power Station, Gilberton Power Company"
1001204,2011,Biogenic Carbon dioxide,0.0,Colver Power Project
1001204,2011,Carbon Dioxide,896300.2,Colver Power Project
1001204,2011,Methane,107.45,Colver Power Project
1001204,2011,Nitrous Oxide,15.629,Colver Power Project
1001205,2011,Biogenic Carbon dioxide,0.0,Yorktown Power Station
1001205,2011,Carbon Dioxide,1255963.2,Yorktown Power Station
1001205,2011,Methane,142.27,Yorktown Power Station
1001205,2011,Nitrous Oxide,20.923,Yorktown Power Station
1001206,2011,Biogenic Carbon dioxide,0.0,"Castleton Power, LLC"
1001206,2011,Carbon Dioxide,41454.2,"Castleton Power, LLC"
1001206,2011,Methane,0.77,"Castleton Power, LLC"
1001206,2011,Nitrous Oxide,0.077,"Castleton Power, LLC"
1001207,2011,Biogenic Carbon dioxide,0.0,Bellingham
1001207,2011,Carbon Dioxide,280775.4,Bellingham
1001207,2011,Methane,5.21,Bellingham
1001207,2011,Nitrous Oxide,0.523,Bellingham
1001208,2011,Biogenic Carbon dioxide,0.0,"North Jersey Energy Associates, A LP"
1001208,2011,Carbon Dioxide,464755.8,"North Jersey Energy Associates, A LP"
1001208,2011,Methane,8.62,"North Jersey Energy Associates, A LP"
1001208,2011,Nitrous Oxide,0.862,"North Jersey Energy Associates, A LP"
1001209,2011,Biogenic Carbon dioxide,0.0,Louisiana 1
1001209,2011,Carbon Dioxide,1941569.8,Louisiana 1
1001209,2011,Methane,36.02,Louisiana 1
1001209,2011,Nitrous Oxide,3.602,Louisiana 1
1001210,2011,Biogenic Carbon dioxide,0.0,Mt. Carmel Cogeneration
1001210,2011,Carbon Dioxide,443954.5,Mt. Carmel Cogeneration
1001210,2011,Methane,0.0,Mt. Carmel Cogeneration
1001210,2011,Nitrous Oxide,0.0,Mt. Carmel Cogeneration
1001211,2011,Biogenic Carbon dioxide,0.0,Elizabethtown Power
1001211,2011,Carbon Dioxide,0.0,Elizabethtown Power
1001211,2011,Methane,0.0,Elizabethtown Power
1001211,2011,Nitrous Oxide,0.0,Elizabethtown Power
1001212,2011,Biogenic Carbon dioxide,0.0,Lumberton Power
1001212,2011,Carbon Dioxide,0.0,Lumberton Power
1001212,2011,Methane,0.0,Lumberton Power
1001212,2011,Nitrous Oxide,0.0,Lumberton Power
1001216,2011,Biogenic Carbon dioxide,0.0,"Beaver Falls, LLC"
1001216,2011,Carbon Dioxide,1615.9,"Beaver Falls, LLC"
1001216,2011,Methane,0.03,"Beaver Falls, LLC"
1001216,2011,Nitrous Oxide,0.003,"Beaver Falls, LLC"
1001217,2011,Biogenic Carbon dioxide,0.0,Allegany Generating Station
1001217,2011,Carbon Dioxide,35365.3,Allegany Generating Station
1001217,2011,Methane,0.66,Allegany Generating Station
1001217,2011,Nitrous Oxide,0.066,Allegany Generating Station
1001218,2011,Biogenic Carbon dioxide,0.0,Carthage Energy
1001218,2011,Carbon Dioxide,3229.1,Carthage Energy
1001218,2011,Methane,0.01,Carthage Energy
1001218,2011,Nitrous Oxide,0.0,Carthage Energy
1001219,2011,Biogenic Carbon dioxide,0.0,"Syracuse, LLC"
1001219,2011,Carbon Dioxide,4224.7,"Syracuse, LLC"
1001219,2011,Methane,0.08,"Syracuse, LLC"
1001219,2011,Nitrous Oxide,0.008,"Syracuse, LLC"
1001220,2011,Biogenic Carbon dioxide,0.0,Cambria Cogen
1001220,2011,Carbon Dioxide,893146.2,Cambria Cogen
1001220,2011,Methane,98.6,Cambria Cogen
1001220,2011,Nitrous Oxide,14.342,Cambria Cogen
1001222,2011,Biogenic Carbon dioxide,0.0,AES Beaver Valley LLC
1001222,2011,Carbon Dioxide,1171296.5,AES Beaver Valley LLC
1001222,2011,Methane,137.02,AES Beaver Valley LLC
1001222,2011,Nitrous Oxide,19.933,AES Beaver Valley LLC
1001223,2011,Biogenic Carbon dioxide,0.0,AES Warrior Run
1001223,2011,Carbon Dioxide,1475285.1,AES Warrior Run
1001223,2011,Methane,174.48,AES Warrior Run
1001223,2011,Nitrous Oxide,25.382,AES Warrior Run
1001224,2011,Biogenic Carbon dioxide,0.0,Brush Power Projects
1001224,2011,Carbon Dioxide,35236.1,Brush Power Projects
1001224,2011,Methane,0.65,Brush Power Projects
1001224,2011,Nitrous Oxide,0.065,Brush Power Projects
1001225,2011,Biogenic Carbon dioxide,0.0,Selkirk Cogen Partners
1001225,2011,Carbon Dioxide,938978.3,Selkirk Cogen Partners
1001225,2011,Methane,17.41,Selkirk Cogen Partners
1001225,2011,Nitrous Oxide,1.741,Selkirk Cogen Partners
1001226,2011,Biogenic Carbon dioxide,0.0,"Camden Plant Holding, LLC"
1001226,2011,Carbon Dioxide,91771.7,"Camden Plant Holding, LLC"
1001226,2011,Methane,1.7,"Camden Plant Holding, LLC"
1001226,2011,Nitrous Oxide,0.17,"Camden Plant Holding, LLC"
1001227,2011,Biogenic Carbon dioxide,0.0,Las Vegas Cogeneration
1001227,2011,Carbon Dioxide,17991.6,Las Vegas Cogeneration
1001227,2011,Methane,0.33,Las Vegas Cogeneration
1001227,2011,Nitrous Oxide,0.033,Las Vegas Cogeneration
1001228,2011,Biogenic Carbon dioxide,0.0,Hopewell Power Station
1001228,2011,Carbon Dioxide,83352.0,Hopewell Power Station
1001228,2011,Methane,9.05,Hopewell Power Station
1001228,2011,Nitrous Oxide,1.317,Hopewell Power Station
1001229,2011,Biogenic Carbon dioxide,0.0,Altavista Power Station
1001229,2011,Carbon Dioxide,0.0,Altavista Power Station
1001229,2011,Methane,0.0,Altavista Power Station
1001229,2011,Nitrous Oxide,0.0,Altavista Power Station
1001230,2011,Biogenic Carbon dioxide,0.0,Lowell Cogeneration Company
1001230,2011,Carbon Dioxide,3191.1,Lowell Cogeneration Company
1001230,2011,Methane,0.07,Lowell Cogeneration Company
1001230,2011,Nitrous Oxide,0.008,Lowell Cogeneration Company
1001231,2011,Biogenic Carbon dioxide,0.0,Deer Island Treatment
1001231,2011,Carbon Dioxide,2338.1,Deer Island Treatment
1001231,2011,Methane,0.1,Deer Island Treatment
1001231,2011,Nitrous Oxide,0.019,Deer Island Treatment
1001232,2011,Biogenic Carbon dioxide,0.0,Linden Cogeneration Facility
1001232,2011,Carbon Dioxide,2169244.2,Linden Cogeneration Facility
1001232,2011,Methane,40.34,Linden Cogeneration Facility
1001232,2011,Nitrous Oxide,4.072,Linden Cogeneration Facility
1001234,2011,Biogenic Carbon dioxide,0.0,New Gulf Power Facility
1001234,2011,Carbon Dioxide,12176.9,New Gulf Power Facility
1001234,2011,Methane,0.23,New Gulf Power Facility
1001234,2011,Nitrous Oxide,0.023,New Gulf Power Facility
1001235,2011,Biogenic Carbon dioxide,0.0,"Niagara Generation, LLC"
1001235,2011,Carbon Dioxide,0.0,"Niagara Generation, LLC"
1001235,2011,Methane,0.0,"Niagara Generation, LLC"
1001235,2011,Nitrous Oxide,0.0,"Niagara Generation, LLC"
1001236,2011,Biogenic Carbon dioxide,0.0,PEI Power Corporation
1001236,2011,Carbon Dioxide,12691.7,PEI Power Corporation
1001236,2011,Methane,0.32,PEI Power Corporation
1001236,2011,Nitrous Oxide,0.032,PEI Power Corporation
1001238,2011,Biogenic Carbon dioxide,0.0,Bethpage Energy Center
1001238,2011,Carbon Dioxide,197841.2,Bethpage Energy Center
1001238,2011,Methane,3.67,Bethpage Energy Center
1001238,2011,Nitrous Oxide,0.367,Bethpage Energy Center
1001239,2011,Biogenic Carbon dioxide,0.0,Newark Bay Cogen
1001239,2011,Carbon Dioxide,254795.4,Newark Bay Cogen
1001239,2011,Methane,4.73,Newark Bay Cogen
1001239,2011,Nitrous Oxide,0.473,Newark Bay Cogen
1001240,2011,Biogenic Carbon dioxide,0.0,Indeck-Silver Springs Energy Center
1001240,2011,Carbon Dioxide,7027.3,Indeck-Silver Springs Energy Center
1001240,2011,Methane,0.13,Indeck-Silver Springs Energy Center
1001240,2011,Nitrous Oxide,0.013,Indeck-Silver Springs Energy Center
1001241,2011,Biogenic Carbon dioxide,0.0,Indeck-Oswego Energy Center
1001241,2011,Carbon Dioxide,5752.2,Indeck-Oswego Energy Center
1001241,2011,Methane,0.11,Indeck-Oswego Energy Center
1001241,2011,Nitrous Oxide,0.011,Indeck-Oswego Energy Center
1001242,2011,Biogenic Carbon dioxide,0.0,Indeck-Yerkes Energy Center
1001242,2011,Carbon Dioxide,5926.5,Indeck-Yerkes Energy Center
1001242,2011,Methane,0.11,Indeck-Yerkes Energy Center
1001242,2011,Nitrous Oxide,0.011,Indeck-Yerkes Energy Center
1001243,2011,Biogenic Carbon dioxide,0.0,Indeck-Corinth Energy Center
1001243,2011,Carbon Dioxide,392099.9,Indeck-Corinth Energy Center
1001243,2011,Methane,7.27,Indeck-Corinth Energy Center
1001243,2011,Nitrous Oxide,0.727,Indeck-Corinth Energy Center
1001245,2011,Biogenic Carbon dioxide,0.0,Covanta Niagara
1001245,2011,Carbon Dioxide,0.0,Covanta Niagara
1001245,2011,Methane,0.0,Covanta Niagara
1001245,2011,Nitrous Oxide,0.0,Covanta Niagara
1001246,2011,Biogenic Carbon dioxide,0.0,"Bayonne Plant Holding, LLC"
1001246,2011,Carbon Dioxide,141017.0,"Bayonne Plant Holding, LLC"
1001246,2011,Methane,2.62,"Bayonne Plant Holding, LLC"
1001246,2011,Nitrous Oxide,0.262,"Bayonne Plant Holding, LLC"
1001247,2011,Biogenic Carbon dioxide,0.0,Capitol District Energy Center
1001247,2011,Carbon Dioxide,3044.9,Capitol District Energy Center
1001247,2011,Methane,0.05,Capitol District Energy Center
1001247,2011,Nitrous Oxide,0.006,Capitol District Energy Center
1001248,2011,Biogenic Carbon dioxide,0.0,Eagle Point Power Generation
1001248,2011,Carbon Dioxide,59617.3,Eagle Point Power Generation
1001248,2011,Methane,1.11,Eagle Point Power Generation
1001248,2011,Nitrous Oxide,0.111,Eagle Point Power Generation
1001249,2011,Biogenic Carbon dioxide,0.0,"Westwood Generation, LLC"
1001249,2011,Carbon Dioxide,330822.3,"Westwood Generation, LLC"
1001249,2011,Methane,3.17,"Westwood Generation, LLC"
1001249,2011,Nitrous Oxide,4.91,"Westwood Generation, LLC"
1001253,2011,Biogenic Carbon dioxide,0.0,"EFS Parlin Holdings, LLC"
1001253,2011,Carbon Dioxide,40062.4,"EFS Parlin Holdings, LLC"
1001253,2011,Methane,0.75,"EFS Parlin Holdings, LLC"
1001253,2011,Nitrous Oxide,0.075,"EFS Parlin Holdings, LLC"
1001254,2011,Biogenic Carbon dioxide,0.0,Hardee Power Station
1001254,2011,Carbon Dioxide,572.3,Hardee Power Station
1001254,2011,Methane,0.01,Hardee Power Station
1001254,2011,Nitrous Oxide,0.001,Hardee Power Station
1001255,2011,Biogenic Carbon dioxide,0.0,Bellemeade Power Station
1001255,2011,Carbon Dioxide,244396.6,Bellemeade Power Station
1001255,2011,Methane,4.62,Bellemeade Power Station
1001255,2011,Nitrous Oxide,0.477,Bellemeade Power Station
1001256,2011,Biogenic Carbon dioxide,0.0,Scrubgrass Generating Plant
1001256,2011,Carbon Dioxide,915209.9,Scrubgrass Generating Plant
1001256,2011,Methane,111.55,Scrubgrass Generating Plant
1001256,2011,Nitrous Oxide,16.23,Scrubgrass Generating Plant
1001257,2011,Biogenic Carbon dioxide,0.0,Carr Street Generating Station
1001257,2011,Carbon Dioxide,9144.5,Carr Street Generating Station
1001257,2011,Methane,0.17,Carr Street Generating Station
1001257,2011,Nitrous Oxide,0.017,Carr Street Generating Station
1001258,2011,Biogenic Carbon dioxide,0.0,Ocean State Power
1001258,2011,Carbon Dioxide,321675.3,Ocean State Power
1001258,2011,Methane,5.97,Ocean State Power
1001258,2011,Nitrous Oxide,0.597,Ocean State Power
1001259,2011,Biogenic Carbon dioxide,0.0,Doswell Limited Partnership
1001259,2011,Carbon Dioxide,55776.7,Doswell Limited Partnership
1001259,2011,Methane,1.05,Doswell Limited Partnership
1001259,2011,Nitrous Oxide,0.107,Doswell Limited Partnership
1001263,2011,Biogenic Carbon dioxide,0.0,"Delta Energy Center, LLC"
1001263,2011,Carbon Dioxide,1606761.7,"Delta Energy Center, LLC"
1001263,2011,Methane,29.8,"Delta Energy Center, LLC"
1001263,2011,Nitrous Oxide,2.98,"Delta Energy Center, LLC"
1001264,2011,Biogenic Carbon dioxide,0.0,Rensselaer Cogen
1001264,2011,Carbon Dioxide,4294.0,Rensselaer Cogen
1001264,2011,Methane,0.08,Rensselaer Cogen
1001264,2011,Nitrous Oxide,0.008,Rensselaer Cogen
1001265,2011,Biogenic Carbon dioxide,0.0,Lockport
1001265,2011,Carbon Dioxide,24421.7,Lockport
1001265,2011,Methane,0.53,Lockport
1001265,2011,Nitrous Oxide,0.053,Lockport
1001266,2011,Biogenic Carbon dioxide,0.0,"Pawtucket Power Associates, LP"
1001266,2011,Carbon Dioxide,11413.8,"Pawtucket Power Associates, LP"
1001266,2011,Methane,0.23,"Pawtucket Power Associates, LP"
1001266,2011,Nitrous Oxide,0.026,"Pawtucket Power Associates, LP"
1001268,2011,Biogenic Carbon dioxide,0.0,KIAC Cogeneration
1001268,2011,Carbon Dioxide,274681.1,KIAC Cogeneration
1001268,2011,Methane,5.09,KIAC Cogeneration
1001268,2011,Nitrous Oxide,0.509,KIAC Cogeneration
1001269,2011,Biogenic Carbon dioxide,0.0,Fortistar North Tonawanda Inc
1001269,2011,Carbon Dioxide,7666.3,Fortistar North Tonawanda Inc
1001269,2011,Methane,0.14,Fortistar North Tonawanda Inc
1001269,2011,Nitrous Oxide,0.014,Fortistar North Tonawanda Inc
1001270,2011,Biogenic Carbon dioxide,0.0,Nissequogue Cogen
1001270,2011,Carbon Dioxide,173715.0,Nissequogue Cogen
1001270,2011,Methane,3.22,Nissequogue Cogen
1001270,2011,Nitrous Oxide,0.322,Nissequogue Cogen
1001271,2011,Biogenic Carbon dioxide,0.0,Ocean State Power II
1001271,2011,Carbon Dioxide,363788.4,Ocean State Power II
1001271,2011,Methane,6.74,Ocean State Power II
1001271,2011,Nitrous Oxide,0.674,Ocean State Power II
1001272,2011,Biogenic Carbon dioxide,0.0,Orange Cogeneration Facility
1001272,2011,Carbon Dioxide,129718.6,Orange Cogeneration Facility
1001272,2011,Methane,2.41,Orange Cogeneration Facility
1001272,2011,Nitrous Oxide,0.241,Orange Cogeneration Facility
1001275,2011,Biogenic Carbon dioxide,0.0,Mulberry Cogeneration Facility
1001275,2011,Carbon Dioxide,193296.9,Mulberry Cogeneration Facility
1001275,2011,Methane,3.58,Mulberry Cogeneration Facility
1001275,2011,Nitrous Oxide,0.36,Mulberry Cogeneration Facility
1001276,2011,Biogenic Carbon dioxide,0.0,Orlando CoGen
1001276,2011,Carbon Dioxide,351694.8,Orlando CoGen
1001276,2011,Methane,6.52,Orlando CoGen
1001276,2011,Nitrous Oxide,0.652,Orlando CoGen
1001278,2011,Biogenic Carbon dioxide,0.0,"Saranac Power Partners, LP"
1001278,2011,Carbon Dioxide,184305.6,"Saranac Power Partners, LP"
1001278,2011,Methane,3.42,"Saranac Power Partners, LP"
1001278,2011,Nitrous Oxide,0.342,"Saranac Power Partners, LP"
1001279,2011,Biogenic Carbon dioxide,0.0,Tanner Street Generation
1001279,2011,Carbon Dioxide,46247.8,Tanner Street Generation
1001279,2011,Methane,0.88,Tanner Street Generation
1001279,2011,Nitrous Oxide,0.09,Tanner Street Generation
1001280,2011,Biogenic Carbon dioxide,0.0,Massena Energy Facility
1001280,2011,Carbon Dioxide,1796.8,Massena Energy Facility
1001280,2011,Methane,0.03,Massena Energy Facility
1001280,2011,Nitrous Oxide,0.003,Massena Energy Facility
1001281,2011,Biogenic Carbon dioxide,0.0,"Pratt & Whitney, East Hartford"
1001281,2011,Carbon Dioxide,41525.1,"Pratt & Whitney, East Hartford"
1001281,2011,Methane,0.78,"Pratt & Whitney, East Hartford"
1001281,2011,Nitrous Oxide,0.079,"Pratt & Whitney, East Hartford"
1001282,2011,Biogenic Carbon dioxide,0.0,St. Nicholas Cogeneration Project
1001282,2011,Carbon Dioxide,1187233.2,St. Nicholas Cogeneration Project
1001282,2011,Methane,10.91,St. Nicholas Cogeneration Project
1001282,2011,Nitrous Oxide,17.39,St. Nicholas Cogeneration Project
1001283,2011,Biogenic Carbon dioxide,0.0,Lakewood Cogeneration
